Image,Predicted Bbox,Confidence,Ground Truth Bbox,IoU
1594,"(644, 324, 827, 356)",0.7701393,"[547, 243, 829, 272]",0.0
1594,"(644, 324, 827, 356)",0.7701393,"[304, 311, 471, 344]",0.0
1594,"(644, 324, 827, 356)",0.7701393,"[643, 324, 828, 358]",0.9310015898251193
1594,"(644, 324, 827, 356)",0.7701393,"[0, 308, 230, 345]",0.0
1594,"(644, 324, 827, 356)",0.7701393,"[406, 127, 674, 182]",0.0
1594,"(229, 312, 299, 342)",0.7324954,"[18, 210, 330, 247]",0.0
1594,"(229, 312, 299, 342)",0.7324954,"[547, 243, 829, 272]",0.0
1594,"(229, 312, 299, 342)",0.7324954,"[304, 311, 471, 344]",0.0
1594,"(229, 312, 299, 342)",0.7324954,"[643, 324, 828, 358]",0.0
1594,"(229, 312, 299, 342)",0.7324954,"[0, 308, 230, 345]",0.002835538752362949
1594,"(229, 312, 299, 342)",0.7324954,"[406, 127, 674, 182]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[18, 210, 330, 247]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[547, 243, 829, 272]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[304, 311, 471, 344]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[643, 324, 828, 358]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[0, 308, 230, 345]",0.0
1594,"(905, 256, 1000, 278)",0.61698,"[406, 127, 674, 182]",0.0
1594,"(0, 307, 226, 345)",0.59723765,"[18, 210, 330, 247]",0.0
1594,"(0, 307, 226, 345)",0.59723765,"[547, 243, 829, 272]",0.0
1594,"(0, 307, 226, 345)",0.59723765,"[304, 311, 471, 344]",0.0
1594,"(0, 307, 226, 345)",0.59723765,"[643, 324, 828, 358]",0.0
1594,"(0, 307, 226, 345)",0.59723765,"[0, 308, 230, 345]",0.9571886446886447
1594,"(0, 307, 226, 345)",0.59723765,"[406, 127, 674, 182]",0.0
1594,"(545, 241, 830, 272)",0.57931566,"[18, 210, 330, 247]",0.0
1594,"(545, 241, 830, 272)",0.57931566,"[547, 243, 829, 272]",0.9256366723259762
1594,"(545, 241, 830, 272)",0.57931566,"[304, 311, 471, 344]",0.0
1594,"(545, 241, 830, 272)",0.57931566,"[643, 324, 828, 358]",0.0
1594,"(545, 241, 830, 272)",0.57931566,"[0, 308, 230, 345]",0.0
1594,"(545, 241, 830, 272)",0.57931566,"[406, 127, 674, 182]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[18, 210, 330, 247]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[547, 243, 829, 272]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[304, 311, 471, 344]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[643, 324, 828, 358]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[0, 308, 230, 345]",0.0
1594,"(424, 127, 608, 181)",0.51885414,"[406, 127, 674, 182]",0.6740841248303935
1594,"(907, 277, 999, 301)",0.47199464,"[18, 210, 330, 247]",0.0
1594,"(907, 277, 999, 301)",0.47199464,"[547, 243, 829, 272]",0.0
1594,"(907, 277, 999, 301)",0.47199464,"[304, 311, 471, 344]",0.0
1594,"(907, 277, 999, 301)",0.47199464,"[643, 324, 828, 358]",0.0
1594,"(907, 277, 999, 301)",0.47199464,"[0, 308, 230, 345]",0.0
1594,"(907, 277, 999, 301)",0.47199464,"[406, 127, 674, 182]",0.0
1597,"(227, 264, 573, 308)",0.74430496,"[207, 362, 422, 396]",0.0
1597,"(227, 264, 573, 308)",0.74430496,"[0, 367, 203, 397]",0.0
1597,"(227, 264, 573, 308)",0.74430496,"[-6, 159, 559, 203]",0.0
1597,"(212, 364, 423, 399)",0.6479617,"[207, 362, 422, 396]",0.8426332288401254
1597,"(212, 364, 423, 399)",0.6479617,"[0, 367, 203, 397]",0.0
1597,"(212, 364, 423, 399)",0.6479617,"[-6, 159, 559, 203]",0.0
1597,"(427, 372, 630, 397)",0.43716586,"[207, 362, 422, 396]",0.0
1597,"(427, 372, 630, 397)",0.43716586,"[0, 367, 203, 397]",0.0
1597,"(427, 372, 630, 397)",0.43716586,"[-6, 159, 559, 203]",0.0
1599,"(250, 77, 444, 132)",0.84937537,"[440, 177, 810, 278]",0.0
1599,"(250, 77, 444, 132)",0.84937537,"[246, 74, 444, 134]",0.8981481481481481
1599,"(250, 77, 444, 132)",0.84937537,"[172, 266, 372, 361]",0.0
1599,"(440, 171, 808, 278)",0.82209086,"[440, 177, 810, 278]",0.9391075850219819
1599,"(440, 171, 808, 278)",0.82209086,"[246, 74, 444, 134]",0.0
1599,"(440, 171, 808, 278)",0.82209086,"[172, 266, 372, 361]",0.0
1599,"(178, 262, 369, 339)",0.767642,"[440, 177, 810, 278]",0.0
1599,"(178, 262, 369, 339)",0.767642,"[246, 74, 444, 134]",0.0
1599,"(178, 262, 369, 339)",0.767642,"[172, 266, 372, 361]",0.7054746002833434
1599,"(31, 319, 96, 355)",0.556831,"[440, 177, 810, 278]",0.0
1599,"(31, 319, 96, 355)",0.556831,"[246, 74, 444, 134]",0.0
1599,"(31, 319, 96, 355)",0.556831,"[172, 266, 372, 361]",0.0
1599,"(805, 213, 998, 297)",0.5477266,"[440, 177, 810, 278]",0.006102484180483317
1599,"(805, 213, 998, 297)",0.5477266,"[246, 74, 444, 134]",0.0
1599,"(805, 213, 998, 297)",0.5477266,"[172, 266, 372, 361]",0.0
1611,"(509, 177, 657, 240)",0.86611825,"[510, 173, 658, 247]",0.8407625964593736
1611,"(0, 197, 388, 268)",0.7064625,"[510, 173, 658, 247]",0.0
1633,"(574, 201, 846, 243)",0.6773597,"[361, 211, 460, 239]",0.0
1633,"(360, 210, 459, 239)",0.6085567,"[361, 211, 460, 239]",0.9465332873404623
1633,"(60, 219, 125, 243)",0.5488512,"[361, 211, 460, 239]",0.0
1633,"(128, 215, 362, 242)",0.49393624,"[361, 211, 460, 239]",0.0026472534745201853
1633,"(708, 580, 793, 599)",0.4191407,"[361, 211, 460, 239]",0.0
1634,"(283, 294, 365, 323)",0.81349105,"[371, 291, 459, 326]",0.0
1634,"(690, 290, 809, 323)",0.79449946,"[371, 291, 459, 326]",0.0
1634,"(373, 294, 460, 327)",0.7939014,"[371, 291, 459, 326]",0.8602688340106284
1634,"(476, 290, 572, 322)",0.77157813,"[371, 291, 459, 326]",0.0
1634,"(289, 64, 667, 116)",0.7442086,"[371, 291, 459, 326]",0.0
1634,"(207, 291, 284, 319)",0.7245855,"[371, 291, 459, 326]",0.0
1634,"(572, 289, 676, 322)",0.7035962,"[371, 291, 459, 326]",0.0
1634,"(850, 281, 918, 317)",0.6701306,"[371, 291, 459, 326]",0.0
1634,"(924, 276, 1000, 312)",0.6544546,"[371, 291, 459, 326]",0.0
1634,"(361, 191, 726, 231)",0.41748834,"[371, 291, 459, 326]",0.0
18101381_14,"(124, 244, 499, 322)",0.5230329,"[119, 233, 890, 335]",0.3719386587319753
18101381_14,"(911, 261, 1000, 341)",0.4331685,"[119, 233, 890, 335]",0.0
18101381_17,"(319, 257, 706, 369)",0.80754393,"[154, 230, 719, 374]",0.5327433628318584
18101381_17,"(211, 425, 278, 468)",0.51180714,"[154, 230, 719, 374]",0.0
1815,"(317, 120, 470, 196)",0.83627504,"[148, 141, 293, 200]",0.0
1815,"(317, 120, 470, 196)",0.83627504,"[318, 122, 472, 198]",0.9308176100628931
1815,"(541, 48, 774, 112)",0.7968767,"[148, 141, 293, 200]",0.0
1815,"(541, 48, 774, 112)",0.7968767,"[318, 122, 472, 198]",0.0
1815,"(145, 141, 289, 197)",0.7729409,"[148, 141, 293, 200]",0.9051931674882494
1815,"(145, 141, 289, 197)",0.7729409,"[318, 122, 472, 198]",0.0
1823,"(107, 236, 279, 293)",0.8770821,"[425, 164, 813, 219]",0.0
1823,"(107, 236, 279, 293)",0.8770821,"[105, 239, 277, 295]",0.8950858034321373
1823,"(121, 68, 274, 123)",0.85438013,"[425, 164, 813, 219]",0.0
1823,"(121, 68, 274, 123)",0.85438013,"[105, 239, 277, 295]",0.0
1823,"(0, 265, 103, 318)",0.81190556,"[425, 164, 813, 219]",0.0
1823,"(0, 265, 103, 318)",0.81190556,"[105, 239, 277, 295]",0.0
1823,"(419, 166, 805, 220)",0.78004086,"[425, 164, 813, 219]",0.9136272908727998
1823,"(419, 166, 805, 220)",0.78004086,"[105, 239, 277, 295]",0.0
1828,"(168, 108, 491, 161)",0.85699743,"[168, 109, 494, 159]",0.9352018067056576
1828,"(217, 212, 396, 265)",0.7642447,"[168, 109, 494, 159]",0.0
1828,"(687, 375, 986, 447)",0.49331334,"[168, 109, 494, 159]",0.0
1834,"(456, 374, 829, 465)",0.89160067,"[369, 268, 802, 344]",0.0
1834,"(456, 374, 829, 465)",0.89160067,"[456, 374, 835, 462]",0.952220707261176
1834,"(538, 205, 734, 248)",0.8566737,"[369, 268, 802, 344]",0.0
1834,"(538, 205, 734, 248)",0.8566737,"[456, 374, 835, 462]",0.0
1834,"(319, 385, 458, 441)",0.8094977,"[369, 268, 802, 344]",0.0
1834,"(319, 385, 458, 441)",0.8094977,"[456, 374, 835, 462]",0.002730109204368175
1834,"(147, 195, 314, 233)",0.80282307,"[369, 268, 802, 344]",0.0
1834,"(147, 195, 314, 233)",0.80282307,"[456, 374, 835, 462]",0.0
1834,"(413, 26, 803, 105)",0.7285445,"[369, 268, 802, 344]",0.0
1834,"(413, 26, 803, 105)",0.7285445,"[456, 374, 835, 462]",0.0
1834,"(0, 409, 210, 468)",0.7047183,"[369, 268, 802, 344]",0.0
1834,"(0, 409, 210, 468)",0.7047183,"[456, 374, 835, 462]",0.0
1834,"(425, 267, 804, 342)",0.5906046,"[369, 268, 802, 344]",0.8343950949603709
1834,"(425, 267, 804, 342)",0.5906046,"[456, 374, 835, 462]",0.0
1834,"(246, 410, 315, 465)",0.5240567,"[369, 268, 802, 344]",0.0
1834,"(246, 410, 315, 465)",0.5240567,"[456, 374, 835, 462]",0.0
1834,"(0, 360, 164, 406)",0.49841225,"[369, 268, 802, 344]",0.0
1834,"(0, 360, 164, 406)",0.49841225,"[456, 374, 835, 462]",0.0
1898,"(218, 291, 393, 349)",0.90698045,"[218, 288, 394, 355]",0.860753052917232
1898,"(218, 291, 393, 349)",0.90698045,"[402, 256, 679, 313]",0.0
1898,"(426, 256, 679, 314)",0.60140175,"[218, 288, 394, 355]",0.0
1898,"(426, 256, 679, 314)",0.60140175,"[402, 256, 679, 313]",0.8989527490337863
1898,"(397, 340, 507, 376)",0.45887554,"[218, 288, 394, 355]",0.0
1898,"(397, 340, 507, 376)",0.45887554,"[402, 256, 679, 313]",0.0
19101192_16,"(198, 30, 365, 131)",0.40034178,"[57, 53, 372, 163]",0.33841677275207194
19101192_28,"(26, 46, 132, 101)",0.6406856,"[19, 43, 271, 118]",0.30846560846560844
19101192_7,"(329, 211, 540, 269)",0.4102963,"[30, 69, 524, 202]",0.0
19121070_16,"(1797, 723, 2470, 964)",0.88457793,"[1120, 686, 1799, 960]",0.0013629893750089859
19121070_16,"(1797, 723, 2470, 964)",0.88457793,"[1803, 724, 2466, 967]",0.9691683619397985
19121070_16,"(1117, 769, 1798, 940)",0.83399886,"[1120, 686, 1799, 960]",0.6214548748653241
19121070_16,"(1117, 769, 1798, 940)",0.83399886,"[1803, 724, 2466, 967]",0.0
19121070_16,"(616, 674, 1061, 944)",0.5894113,"[1120, 686, 1799, 960]",0.0
19121070_16,"(616, 674, 1061, 944)",0.5894113,"[1803, 724, 2466, 967]",0.0
19121070_16,"(2589, 307, 2970, 372)",0.573965,"[1120, 686, 1799, 960]",0.0
19121070_16,"(2589, 307, 2970, 372)",0.573965,"[1803, 724, 2466, 967]",0.0
1914,"(388, 221, 776, 288)",0.8717154,"[17, 282, 255, 305]",0.0
1914,"(388, 221, 776, 288)",0.8717154,"[386, 156, 780, 292]",0.4851448193490594
1914,"(16, 282, 260, 307)",0.75493866,"[17, 282, 255, 305]",0.8973770491803279
1914,"(16, 282, 260, 307)",0.75493866,"[386, 156, 780, 292]",0.0
1914,"(392, 160, 552, 216)",0.7265977,"[17, 282, 255, 305]",0.0
1914,"(392, 160, 552, 216)",0.7265977,"[386, 156, 780, 292]",0.16721409375933113
1914,"(708, 580, 793, 600)",0.39111587,"[17, 282, 255, 305]",0.0
1914,"(708, 580, 793, 600)",0.39111587,"[386, 156, 780, 292]",0.0
1961,"(484, 568, 570, 594)",0.64793944,"[305, 12, 687, 312]",0.0
1961,"(305, 0, 683, 200)",0.40967265,"[305, 12, 687, 312]",0.5964947622884771
1961,"(0, 366, 221, 396)",0.39903355,"[305, 12, 687, 312]",0.0
1987,"(151, 352, 318, 399)",0.85194373,"[306, 255, 541, 305]",0.0
1987,"(151, 352, 318, 399)",0.85194373,"[448, 384, 565, 441]",0.0
1987,"(151, 352, 318, 399)",0.85194373,"[151, 353, 315, 396]",0.8984584023442477
1987,"(151, 352, 318, 399)",0.85194373,"[582, 372, 680, 413]",0.0
1987,"(151, 352, 318, 399)",0.85194373,"[322, 389, 447, 441]",0.0
1987,"(321, 390, 448, 441)",0.8131254,"[306, 255, 541, 305]",0.0
1987,"(321, 390, 448, 441)",0.8131254,"[448, 384, 565, 441]",0.0
1987,"(321, 390, 448, 441)",0.8131254,"[151, 353, 315, 396]",0.0
1987,"(321, 390, 448, 441)",0.8131254,"[582, 372, 680, 413]",0.0
1987,"(321, 390, 448, 441)",0.8131254,"[322, 389, 447, 441]",0.9656164798545895
1987,"(584, 376, 681, 413)",0.7909365,"[306, 255, 541, 305]",0.0
1987,"(584, 376, 681, 413)",0.7909365,"[448, 384, 565, 441]",0.0
1987,"(584, 376, 681, 413)",0.7909365,"[151, 353, 315, 396]",0.0
1987,"(584, 376, 681, 413)",0.7909365,"[582, 372, 680, 413]",0.8759556103575832
1987,"(584, 376, 681, 413)",0.7909365,"[322, 389, 447, 441]",0.0
1987,"(305, 260, 535, 304)",0.7762434,"[306, 255, 541, 305]",0.8543327115482449
1987,"(305, 260, 535, 304)",0.7762434,"[448, 384, 565, 441]",0.0
1987,"(305, 260, 535, 304)",0.7762434,"[151, 353, 315, 396]",0.0
1987,"(305, 260, 535, 304)",0.7762434,"[582, 372, 680, 413]",0.0
1987,"(305, 260, 535, 304)",0.7762434,"[322, 389, 447, 441]",0.0
1987,"(381, 328, 583, 358)",0.77511764,"[306, 255, 541, 305]",0.0
1987,"(381, 328, 583, 358)",0.77511764,"[448, 384, 565, 441]",0.0
1987,"(381, 328, 583, 358)",0.77511764,"[151, 353, 315, 396]",0.0
1987,"(381, 328, 583, 358)",0.77511764,"[582, 372, 680, 413]",0.0
1987,"(381, 328, 583, 358)",0.77511764,"[322, 389, 447, 441]",0.0
1987,"(0, 334, 151, 393)",0.7683283,"[306, 255, 541, 305]",0.0
1987,"(0, 334, 151, 393)",0.7683283,"[448, 384, 565, 441]",0.0
1987,"(0, 334, 151, 393)",0.7683283,"[151, 353, 315, 396]",0.0
1987,"(0, 334, 151, 393)",0.7683283,"[582, 372, 680, 413]",0.0
1987,"(0, 334, 151, 393)",0.7683283,"[322, 389, 447, 441]",0.0
1987,"(585, 309, 666, 345)",0.752275,"[306, 255, 541, 305]",0.0
1987,"(585, 309, 666, 345)",0.752275,"[448, 384, 565, 441]",0.0
1987,"(585, 309, 666, 345)",0.752275,"[151, 353, 315, 396]",0.0
1987,"(585, 309, 666, 345)",0.752275,"[582, 372, 680, 413]",0.0
1987,"(585, 309, 666, 345)",0.752275,"[322, 389, 447, 441]",0.0
1987,"(448, 384, 567, 443)",0.75108105,"[306, 255, 541, 305]",0.0
1987,"(448, 384, 567, 443)",0.75108105,"[448, 384, 565, 441]",0.9498646916393676
1987,"(448, 384, 567, 443)",0.75108105,"[151, 353, 315, 396]",0.0
1987,"(448, 384, 567, 443)",0.75108105,"[582, 372, 680, 413]",0.0
1987,"(448, 384, 567, 443)",0.75108105,"[322, 389, 447, 441]",0.0
1987,"(314, 126, 491, 173)",0.74535376,"[306, 255, 541, 305]",0.0
1987,"(314, 126, 491, 173)",0.74535376,"[448, 384, 565, 441]",0.0
1987,"(314, 126, 491, 173)",0.74535376,"[151, 353, 315, 396]",0.0
1987,"(314, 126, 491, 173)",0.74535376,"[582, 372, 680, 413]",0.0
1987,"(314, 126, 491, 173)",0.74535376,"[322, 389, 447, 441]",0.0
1987,"(0, 202, 107, 262)",0.71923274,"[306, 255, 541, 305]",0.0
1987,"(0, 202, 107, 262)",0.71923274,"[448, 384, 565, 441]",0.0
1987,"(0, 202, 107, 262)",0.71923274,"[151, 353, 315, 396]",0.0
1987,"(0, 202, 107, 262)",0.71923274,"[582, 372, 680, 413]",0.0
1987,"(0, 202, 107, 262)",0.71923274,"[322, 389, 447, 441]",0.0
1987,"(150, 399, 306, 446)",0.7020423,"[306, 255, 541, 305]",0.0
1987,"(150, 399, 306, 446)",0.7020423,"[448, 384, 565, 441]",0.0
1987,"(150, 399, 306, 446)",0.7020423,"[151, 353, 315, 396]",0.0
1987,"(150, 399, 306, 446)",0.7020423,"[582, 372, 680, 413]",0.0
1987,"(150, 399, 306, 446)",0.7020423,"[322, 389, 447, 441]",0.0
1987,"(955, 337, 999, 358)",0.6203056,"[306, 255, 541, 305]",0.0
1987,"(955, 337, 999, 358)",0.6203056,"[448, 384, 565, 441]",0.0
1987,"(955, 337, 999, 358)",0.6203056,"[151, 353, 315, 396]",0.0
1987,"(955, 337, 999, 358)",0.6203056,"[582, 372, 680, 413]",0.0
1987,"(955, 337, 999, 358)",0.6203056,"[322, 389, 447, 441]",0.0
1987,"(683, 399, 737, 432)",0.5527015,"[306, 255, 541, 305]",0.0
1987,"(683, 399, 737, 432)",0.5527015,"[448, 384, 565, 441]",0.0
1987,"(683, 399, 737, 432)",0.5527015,"[151, 353, 315, 396]",0.0
1987,"(683, 399, 737, 432)",0.5527015,"[582, 372, 680, 413]",0.0
1987,"(683, 399, 737, 432)",0.5527015,"[322, 389, 447, 441]",0.0
1987,"(914, 339, 956, 362)",0.49186516,"[306, 255, 541, 305]",0.0
1987,"(914, 339, 956, 362)",0.49186516,"[448, 384, 565, 441]",0.0
1987,"(914, 339, 956, 362)",0.49186516,"[151, 353, 315, 396]",0.0
1987,"(914, 339, 956, 362)",0.49186516,"[582, 372, 680, 413]",0.0
1987,"(914, 339, 956, 362)",0.49186516,"[322, 389, 447, 441]",0.0
1987,"(0, 5, 52, 101)",0.481829,"[306, 255, 541, 305]",0.0
1987,"(0, 5, 52, 101)",0.481829,"[448, 384, 565, 441]",0.0
1987,"(0, 5, 52, 101)",0.481829,"[151, 353, 315, 396]",0.0
1987,"(0, 5, 52, 101)",0.481829,"[582, 372, 680, 413]",0.0
1987,"(0, 5, 52, 101)",0.481829,"[322, 389, 447, 441]",0.0
1992,"(799, 70, 992, 141)",0.8463668,"[429, 257, 604, 321]",0.0
1992,"(799, 70, 992, 141)",0.8463668,"[631, 248, 781, 315]",0.0
1992,"(799, 70, 992, 141)",0.8463668,"[250, 30, 799, 250]",0.0
1992,"(799, 70, 992, 141)",0.8463668,"[161, 253, 283, 296]",0.0
1992,"(781, 247, 937, 302)",0.7995362,"[429, 257, 604, 321]",0.0
1992,"(781, 247, 937, 302)",0.7995362,"[631, 248, 781, 315]",0.0
1992,"(781, 247, 937, 302)",0.7995362,"[250, 30, 799, 250]",0.00041761403183146955
1992,"(781, 247, 937, 302)",0.7995362,"[161, 253, 283, 296]",0.0
1992,"(431, 258, 603, 319)",0.7952718,"[429, 257, 604, 321]",0.9367857142857143
1992,"(431, 258, 603, 319)",0.7952718,"[631, 248, 781, 315]",0.0
1992,"(431, 258, 603, 319)",0.7952718,"[250, 30, 799, 250]",0.0
1992,"(431, 258, 603, 319)",0.7952718,"[161, 253, 283, 296]",0.0
1992,"(611, 250, 779, 317)",0.7678479,"[429, 257, 604, 321]",0.0
1992,"(611, 250, 779, 317)",0.7678479,"[631, 248, 781, 315]",0.8232072565462947
1992,"(611, 250, 779, 317)",0.7678479,"[250, 30, 799, 250]",0.0
1992,"(611, 250, 779, 317)",0.7678479,"[161, 253, 283, 296]",0.0
1992,"(160, 256, 285, 299)",0.73708034,"[429, 257, 604, 321]",0.0
1992,"(160, 256, 285, 299)",0.73708034,"[631, 248, 781, 315]",0.0
1992,"(160, 256, 285, 299)",0.73708034,"[250, 30, 799, 250]",0.0
1992,"(160, 256, 285, 299)",0.73708034,"[161, 253, 283, 296]",0.8500261278522906
1992,"(399, 45, 617, 80)",0.5047202,"[429, 257, 604, 321]",0.0
1992,"(399, 45, 617, 80)",0.5047202,"[631, 248, 781, 315]",0.0
1992,"(399, 45, 617, 80)",0.5047202,"[250, 30, 799, 250]",0.06317271071369432
1992,"(399, 45, 617, 80)",0.5047202,"[161, 253, 283, 296]",0.0
2010,"(472, 109, 861, 220)",0.806454,"[300, 100, 867, 212]",0.6014621112045154
2010,"(303, 93, 684, 213)",0.6364036,"[300, 100, 867, 212]",0.6411828344752976
2010,"(472, 274, 558, 302)",0.43602005,"[300, 100, 867, 212]",0.0
20101285_01,"(0, 367, 290, 417)",0.7895663,"[295, 180, 786, 356]",0.0
20101285_01,"(322, 205, 540, 332)",0.7232878,"[295, 180, 786, 356]",0.3203804850953527
20101285_01,"(643, 179, 782, 357)",0.4553778,"[295, 180, 786, 356]",0.28218792534662146
20101285_02,"(482, 193, 741, 268)",0.90441275,"[483, 195, 747, 268]",0.9481951366863012
20101285_02,"(482, 193, 741, 268)",0.90441275,"[294, 220, 471, 293]",0.0
20101285_02,"(482, 193, 741, 268)",0.90441275,"[44, 226, 273, 300]",0.0
20101285_02,"(44, 229, 273, 301)",0.8617953,"[483, 195, 747, 268]",0.0
20101285_02,"(44, 229, 273, 301)",0.8617953,"[294, 220, 471, 293]",0.0
20101285_02,"(44, 229, 273, 301)",0.8617953,"[44, 226, 273, 300]",0.9466666666666667
20101285_02,"(295, 219, 468, 292)",0.8262619,"[483, 195, 747, 268]",0.0
20101285_02,"(295, 219, 468, 292)",0.8262619,"[294, 220, 471, 293]",0.951275393309913
20101285_02,"(295, 219, 468, 292)",0.8262619,"[44, 226, 273, 300]",0.0
20101285_03,"(710, 132, 987, 241)",0.8927148,"[130, 113, 486, 250]",0.0
20101285_03,"(710, 132, 987, 241)",0.8927148,"[491, 157, 702, 248]",0.0
20101285_03,"(710, 132, 987, 241)",0.8927148,"[713, 137, 986, 241]",0.9403504123472328
20101285_03,"(710, 132, 987, 241)",0.8927148,"[519, 255, 717, 306]",0.0
20101285_03,"(127, 104, 487, 256)",0.8543303,"[130, 113, 486, 250]",0.8913011695906433
20101285_03,"(127, 104, 487, 256)",0.8543303,"[491, 157, 702, 248]",0.0
20101285_03,"(127, 104, 487, 256)",0.8543303,"[713, 137, 986, 241]",0.0
20101285_03,"(127, 104, 487, 256)",0.8543303,"[519, 255, 717, 306]",0.0
20101285_03,"(512, 158, 702, 249)",0.7361704,"[130, 113, 486, 250]",0.0
20101285_03,"(512, 158, 702, 249)",0.7361704,"[491, 157, 702, 248]",0.8818524057552473
20101285_03,"(512, 158, 702, 249)",0.7361704,"[713, 137, 986, 241]",0.0
20101285_03,"(512, 158, 702, 249)",0.7361704,"[519, 255, 717, 306]",0.0
20101285_03,"(516, 252, 718, 310)",0.70470583,"[130, 113, 486, 250]",0.0
20101285_03,"(516, 252, 718, 310)",0.70470583,"[491, 157, 702, 248]",0.0
20101285_03,"(516, 252, 718, 310)",0.70470583,"[713, 137, 986, 241]",0.0
20101285_03,"(516, 252, 718, 310)",0.70470583,"[519, 255, 717, 306]",0.8618982587913964
20101285_03,"(203, 283, 489, 321)",0.6112368,"[130, 113, 486, 250]",0.0
20101285_03,"(203, 283, 489, 321)",0.6112368,"[491, 157, 702, 248]",0.0
20101285_03,"(203, 283, 489, 321)",0.6112368,"[713, 137, 986, 241]",0.0
20101285_03,"(203, 283, 489, 321)",0.6112368,"[519, 255, 717, 306]",0.0
20101285_20,"(302, 101, 688, 145)",0.7997159,"[176, 98, 693, 148]",0.6570212765957447
20101285_20,"(302, 101, 688, 145)",0.7997159,"[176, 149, 741, 226]",0.0
20101285_20,"(302, 101, 688, 145)",0.7997159,"[194, 335, 615, 401]",0.0
20101285_20,"(347, 148, 736, 223)",0.7702777,"[176, 98, 693, 148]",0.0
20101285_20,"(347, 148, 736, 223)",0.7702777,"[176, 149, 741, 226]",0.6558071718230282
20101285_20,"(347, 148, 736, 223)",0.7702777,"[194, 335, 615, 401]",0.0
20101285_20,"(216, 342, 605, 398)",0.6938485,"[176, 98, 693, 148]",0.0
20101285_20,"(216, 342, 605, 398)",0.6938485,"[176, 149, 741, 226]",0.0
20101285_20,"(216, 342, 605, 398)",0.6938485,"[194, 335, 615, 401]",0.7839919383862377
20101285_20,"(702, 342, 755, 396)",0.57676107,"[176, 98, 693, 148]",0.0
20101285_20,"(702, 342, 755, 396)",0.57676107,"[176, 149, 741, 226]",0.0
20101285_20,"(702, 342, 755, 396)",0.57676107,"[194, 335, 615, 401]",0.0
20101285_20,"(178, 148, 557, 225)",0.5325811,"[176, 98, 693, 148]",0.0
20101285_20,"(178, 148, 557, 225)",0.5325811,"[176, 149, 741, 226]",0.6563667851608787
20101285_20,"(178, 148, 557, 225)",0.5325811,"[194, 335, 615, 401]",0.0
20101285_20,"(181, 103, 554, 147)",0.48853278,"[176, 98, 693, 148]",0.6348936170212766
20101285_20,"(181, 103, 554, 147)",0.48853278,"[176, 149, 741, 226]",0.0
20101285_20,"(181, 103, 554, 147)",0.48853278,"[194, 335, 615, 401]",0.0
20101285_20,"(942, 138, 999, 189)",0.42230988,"[176, 98, 693, 148]",0.0
20101285_20,"(942, 138, 999, 189)",0.42230988,"[176, 149, 741, 226]",0.0
20101285_20,"(942, 138, 999, 189)",0.42230988,"[194, 335, 615, 401]",0.0
20101285_24,"(442, 117, 804, 243)",0.7908884,"[369, 106, 812, 253]",0.7004192196065785
20101285_24,"(0, 36, 186, 155)",0.7355182,"[369, 106, 812, 253]",0.0
20101285_24,"(837, 277, 1000, 318)",0.5506116,"[369, 106, 812, 253]",0.0
20101285_39,"(357, 147, 748, 354)",0.7506817,"[175, 103, 755, 358]",0.5472413793103448
20121011_06,"(426, 210, 808, 302)",0.69836384,"[129, 175, 806, 301]",0.4027205180164442
20121011_06,"(890, 298, 955, 329)",0.60964304,"[129, 175, 806, 301]",0.0
20121011_06,"(137, 182, 515, 292)",0.5788844,"[129, 175, 806, 301]",0.4874446085672083
20121011_06,"(0, 201, 131, 270)",0.5217416,"[129, 175, 806, 301]",0.0014649214993153084
20121011_15,"(0, 184, 284, 216)",0.5071807,"[2, 188, 284, 217]",0.8426894343649947
20121011_15,"(0, 184, 284, 216)",0.5071807,"[289, 186, 640, 217]",0.0
20121011_15,"(344, 314, 543, 335)",0.42894518,"[2, 188, 284, 217]",0.0
20121011_15,"(344, 314, 543, 335)",0.42894518,"[289, 186, 640, 217]",0.0
20121011_15,"(280, 182, 638, 220)",0.4104863,"[2, 188, 284, 217]",0.0053540108926428505
20121011_15,"(280, 182, 638, 220)",0.4104863,"[289, 186, 640, 217]",0.7916727645250988
20121011_25,"(374, 24, 606, 88)",0.8498811,"[367, 22, 611, 95]",0.833595328991691
20121011_25,"(374, 24, 606, 88)",0.8498811,"[129, 154, 806, 238]",0.0
20121011_25,"(422, 151, 804, 248)",0.82852423,"[367, 22, 611, 95]",0.0
20121011_25,"(422, 151, 804, 248)",0.82852423,"[129, 154, 806, 238]",0.5189378012096905
